Time - Voltage_1	Amplitude - Voltage_1	tipo_valor
0.3249139827965593	0.0034995210944377	interpolado
0.325	0.003311	original
0.3251136227245448	0.0030376681927752	interpolado
0.3252134426885377	0.0027811893817503	interpolado
0.3253132626525305	0.0025145463236519	interpolado
0.3254130826165232	0.0022426424285734	interpolado
0.3255129025805161	0.0019703811066088	interpolado
0.3256127225445089	0.0017026657678517	interpolado
0.3257125425085017	0.0014443998223957	interpolado
0.3258123624724944	0.0012004866803348	interpolado
0.3259121824364873	0.0009758297517623	interpolado
0.326	0.000798	original
0.3261118223644728	0.0006036637934791	interpolado
0.3262116423284658	0.0004648412677856	interpolado
0.3263114622924585	0.0003627676636706	interpolado
0.3264112822564514	0.0003013460649418	interpolado
0.3265111022204441	0.0002844795554074	interpolado
0.3266109221844369	0.0003160712188752	interpolado
0.3267107421484297	0.0004000241391535	interpolado
0.3268105621124225	0.00054024140005	interpolado
0.3269103820764153	0.0007406260853728	interpolado
0.327	0.000975	original
0.3271100220044008	0.001331374645921	interpolado
0.3272098419683937	0.0016992475897509	interpolado
0.3273096619323865	0.0020851061326257	interpolado
0.3274094818963792	0.0024653611885288	interpolado
0.3275093018603719	0.002816423671444	interpolado
0.3276091218243648	0.0031147044953541	interpolado
0.3277089417883576	0.0033366145742429	interpolado
0.3278087617523504	0.0034585648220935	interpolado
0.3279085817163432	0.0034569661528895	interpolado
0.328	0.003327	original
0.3281082216443288	0.0029995445111023	interpolado
0.3282080416083216	0.0025515592492457	interpolado
0.3283078615723144	0.0019914390834577	interpolado
0.3284076815363071	0.0013463443587192	interpolado
0.3285075015003	0.0006434354200107	interpolado
0.3286073214642928	-9.012738768574324e-05	interpolado
0.3287071414282856	-0.00082718371939	interpolado
0.3288069613922784	-0.0015405732301203	interpolado
0.3289067813562711	-0.002203135574896	interpolado
0.329	-0.002752	original
0.3291064212842567	-0.0032729763118495	interpolado
0.3292062412482496	-0.0036567547036314	interpolado
0.3293060612122424	-0.0039407968197413	interpolado
0.3294058811762351	-0.0041268525022335	interpolado
0.329505701140228	-0.004216671593162	interpolado
0.3296055211042208	-0.0042120039345811	interpolado
0.3297053410682137	-0.0041145993685448	interpolado
0.3298051610322064	-0.0039262077371074	interpolado
