0.4;-0.005945
0.401;-0.000282
0.402;7.70E-06
0.403;-0.002134
0.404;-0.00071
0.405;-0.002325
0.406;-0.00078
0.407;0.010109
0.408;0.021758
0.409;-0.004651
0.41;-0.006667
0.411;-0.004561
0.412;-0.000701
0.413;0.000282
0.414;-0.000137
0.415;-0.002014
0.416;-0.004009
0.417;-0.000549
0.418;-0.003819
0.419;-0.008292
0.42;-0.007299
0.421;-0.002395
0.422;-0.002144
0.423;-0.002525
0.424;-0.000459
0.425;-0.00064
0.426;0.002022
0.427;0.001989
0.428;0.013042
0.429;-0.00056
0.43;-0.001923
0.431;-0.006005
0.432;0.001732
0.433;0.002505
0.434;-8.90E-05
0.435;0.002424
0.436;-0.000572
0.437;-0.008523
0.438;-0.002646
0.439;0.004181
0.44;-0.000931
0.441;-0.003398
0.442;0.004342
0.443;-0.003909
0.444;-4.80E-05
0.445;-0.00058
0.446;0.004648
0.447;0.003117
0.448;-0.001552
0.449;-0.00082
