Time - sec	Amplitude - g	tipo_valor
0.13625425085017	-0.0018256416096286	interpolado
0.1363540708141628	-0.0016906235158319	interpolado
0.1364538907781556	-0.001540136217582	interpolado
0.1365537107421484	-0.0013808490516306	interpolado
0.1366535307061412	-0.0012194313547296	interpolado
0.136753350670134	-0.0010625524636308	interpolado
0.1368531706341268	-0.000916881715086	interpolado
0.137	-0.000737	original
0.1370528105621124	-0.0006856258109576	interpolado
0.1371526305261052	-0.0006085927706418	interpolado
0.137252450490098	-0.0005560520294875	interpolado
0.1373522704540908	-0.0005259138128321	interpolado
0.1374520904180836	-0.0005160883460126	interpolado
0.1375519103820764	-0.0005244858543661	interpolado
0.1376517303460692	-0.0005490165632297	interpolado
0.137751550310062	-0.0005875906979407	interpolado
0.1378513702740548	-0.000638118483836	interpolado
0.138	-0.000731	original
0.1380510102020404	-0.0007666106518337	interpolado
0.1381508301660332	-0.0008388389367526	interpolado
0.138250650130026	-0.0009102283271221	interpolado
0.1383504700940188	-0.0009757549765364	interpolado
0.1384502900580116	-0.0010303950385898	interpolado
0.1385501100220044	-0.0010691246668766	interpolado
0.1386499299859972	-0.0010869200149911	interpolado
0.13874974994999	-0.0010787572365275	interpolado
0.1388495699139828	-0.0010396124850801	interpolado
0.1389493898779756	-0.0009644619142433	interpolado
0.139	-0.000911	original
0.1391490298059611	-0.0006940725867987	interpolado
0.139248849769954	-0.0005100978526838	interpolado
0.1393486697339468	-0.0003060906092093	interpolado
0.1394484896979395	-9.149508001023156e-05	interpolado
0.1395483096619324	0.0001242445112784	interpolado
0.1396481296259251	0.0003316839410215	interpolado
0.1397479495899179	0.0005213789855842	interpolado
0.1398477695539108	0.0006838854213314	interpolado
0.1399475895179035	0.0008097590246279	interpolado
0.14	0.000858	original
0.1401472294458891	0.0009228338396571	interpolado
0.1402470494098819	0.0009156764123228	interpolado
0.1403468693738747	0.0008757744245472	interpolado
0.1404466893378675	0.0008105184041999	interpolado
0.1405465093018603	0.0007272988791506	interpolado
0.1406463292658531	0.0006335063772687	interpolado
0.1407461492298459	0.0005365314264239	interpolado
0.1408459691938387	0.0004437645544857	interpolado
0.1409457891578315	0.0003625962893237	interpolado
0.141	0.000326	original
0.1411454290858171	0.0002607158064793	interpolado
0.1412452490498099	0.0002438754497802	interpolado
0.1413450690138027	0.0002495957674169	interpolado
0.1414448889777955	0.0002776967963003	interpolado
0.1415447089417883	0.0003279985733412	interpolado
0.1416445289057811	0.0004003211354504	interpolado
0.1417443488697739	0.0004944845195387	interpolado
0.1418441688337667	0.0006103087625171	interpolado
0.1419439887977595	0.0007476139012962	interpolado
0.142	0.000834	original
0.1421436287257451	0.0010814088177446	interpolado
0.1422434486897379	0.0012645156013583	interpolado
0.1423432686537307	0.001446091232526	interpolado
0.1424430886177235	0.0016168153983238	interpolado
0.1425429085817163	0.0017673677858275	interpolado
0.1426427285457091	0.0018884280821131	interpolado
0.1427425485097019	0.0019706759742564	interpolado
0.1428423684736947	0.0020047911493333	interpolado
0.1429421884376875	0.0019814532944198	interpolado
0.143	0.001938	original
0.1431418283656731	0.0017357820084126	interpolado
0.1432416483296659	0.001526168398652	interpolado
0.1433414682936587	0.0012757239703652	interpolado
0.1434412882576515	0.0009973948246322	interpolado
0.1435411082216443	0.0007041270625333	interpolado
0.1436409281856371	0.0004088667851484	interpolado
0.1437407481496299	0.0001245600935579	interpolado
0.1438405681136227	-0.0001358469111582	interpolado
0.1439403880776155	-0.0003594081279196	interpolado
0.144	-0.00047	original
0.1441400280056011	-0.0006527205500097	interpolado
0.1442398479695939	-0.0007223303123015	interpolado
0.1443396679335867	-0.0007477624250954	interpolado
0.1444394878975795	-0.0007345710532377	interpolado
0.1445393078615723	-0.0006883103615747	interpolado
0.144639127825565	-0.0006145345149527	interpolado
0.1447389477895579	-0.000518797678218	interpolado
0.1448387677535507	-0.000406654016217	interpolado
0.1449385877175434	-0.0002836576937959	interpolado
0.145	-0.000205	original
0.145138227645529	-2.7119886221554423e-05	interpolado
0.1452380476095219	9.594670078767312e-05	interpolado
0.1453378675735146	0.0002087476783958	interpolado
0.1454376875375074	0.0003061894669603	interpolado
0.1455375075015002	0.0003831784868387	interpolado
0.145637327465493	0.0004346211583884	interpolado
0.1457371474294858	0.0004554239019668	interpolado
