0.1;-0.00434
0.101;0.013815
0.102;-0.001613
0.103;-0.000443
0.104;0.002005
0.105;-0.000717
0.106;0.004696
0.107;-0.001873
0.108;-0.001653
0.109;-1.80E-05
0.11;-0.000492
0.111;-0.008472
0.112;-0.009295
0.113;-0.000901
0.114;0.000282
0.115;-0.004621
0.116;0.013686
0.117;-0.003388
0.118;-0.001372
0.119;0.011237
0.12;0.00497
0.121;0.006791
0.122;-0.000549
0.123;0.003923
0.124;-0.000975
0.125;4.68E-05
0.126;0.005598
0.127;-0.008041
0.128;0.002859
0.129;0.005469
0.13;-0.004782
0.131;-0.011401
0.132;-0.00418
0.133;-0.004641
0.134;-0.00086
0.135;-0.00084
0.136;0.009062
0.137;-0.000329
0.138;-0.002365
0.139;0.021017
0.14;-0.001733
0.141;0.000555
0.142;0.001699
0.143;-0.00068
0.144;-0.000621
0.145;0.001232
0.146;-0.000981
0.147;-0.002395
0.148;0.00033
0.149;-0.000198
