0.2;0.000955
0.201;0.001599
0.202;0.010412
0.203;-0.002616
0.204;0.000552
0.205;0.000536
0.206;-0.004341
0.207;-0.000119
0.208;4.17E-05
0.209;0.000212
0.21;0.002405
0.211;0.007883
0.212;0.004531
0.213;0.003629
0.214;-0.001342
0.215;-0.003438
0.216;-9.24E-05
0.217;-0.000711
0.218;0.001196
0.219;0.001406
0.22;-0.0006
0.221;-0.000359
0.222;-0.001713
0.223;-0.002807
0.224;0.001567
0.225;-0.011161
0.226;0.000531
0.227;-0.002666
0.228;0.000729
0.229;-0.002415
0.23;0.010203
0.231;0.00292
0.232;0.002469
0.233;0.007383
0.234;0.015906
0.235;0.00437
0.236;-0.001392
0.237;0.003081
0.238;-0.00047
0.239;0.003017
0.24;0.001019
0.241;0.000964
0.242;0.000674
0.243;2.16E-05
0.244;0.000814
0.245;-0.000711
0.246;-0.001904
0.247;-0.000831
0.248;-0.001142
0.249;-0.000962
