0.1;-0.003779
0.101;-0.000943
0.102;-0.003689
0.103;0.005969
0.104;0.006613
0.105;0.003214
0.106;0.005872
0.107;0.002747
0.108;-0.007108
0.109;3.99E-05
0.11;0.001055
0.111;0.001732
0.112;0.001232
0.113;-0.000921
0.114;-0.006035
0.115;-0.000524
0.116;-0.000379
0.117;-0.005544
0.118;-0.008011
0.119;-0.000309
0.12;-0.000209
0.121;-0.000975
0.122;-0.000379
0.123;0.001748
0.124;0.00526
0.125;-0.00073
0.126;0.005518
0.127;-0.000492
0.128;0.003794
0.129;-0.000782
0.13;-0.001121
0.131;-0.000605
0.132;0.005469
0.133;-0.00422
0.134;-0.003458
0.135;-0.005604
0.136;-0.001312
0.137;0.008579
0.138;-0.000158
0.139;-0.003027
0.14;-0.00432
0.141;-0.002305
0.142;5.60E-05
0.143;-0.000524
0.144;0.00323
0.145;-0.001923
0.146;-0.002666
0.147;-0.002515
0.148;0.002392
0.149;0.013267
