0.15;-0.005263
0.151;-0.000509
0.152;-0.001141
0.153;0.002569
0.154;0.008772
0.155;0.018229
0.156;-0.0043
0.157;0.005824
0.158;-0.006336
0.159;0.00323
0.16;0.010464
0.161;-0.00058
0.162;0.00244
0.163;-0.002886
0.164;-0.000443
0.165;-1.80E-05
0.166;0.005373
0.167;0.001796
0.168;0.014024
0.169;-0.0008
0.17;-0.009425
0.171;-0.000572
0.172;-0.001542
0.173;0.003472
0.174;0.007854
0.175;-0.002736
0.176;-7.81E-05
0.177;-0.00054
0.178;-0.008583
0.179;-0.001673
0.18;0.003858
0.181;-7.81E-05
0.182;0.003955
0.183;-0.00405
0.184;0.004922
0.185;0.001522
0.186;-0.010679
0.187;-0.002916
0.188;-0.006467
0.189;-0.003167
0.19;-0.005755
0.191;-0.002104
0.192;-0.003067
0.193;-0.000202
0.194;-0.005042
0.195;-0.00058
0.196;0.00033
0.197;0.006033
0.198;-8.82E-05
0.199;-0.000202
