0.15;-0.000369
0.151;-0.000701
0.152;0.001587
0.153;-0.00081
0.154;0.005486
0.155;-4.06E-05
0.156;-0.003769
0.157;0.015458
0.158;-0.002254
0.159;-0.005002
0.16;-0.004631
0.161;-0.001312
0.162;-0.000911
0.163;0.003149
0.164;0.013525
0.165;-0.001813
0.166;-0.011712
0.167;0.001941
0.168;0.008353
0.169;0.005695
0.17;-0.002786
0.171;0.003472
0.172;-0.000198
0.173;-0.00402
0.174;-0.003869
0.175;-0.003568
0.176;-0.004722
0.177;0.006066
0.178;0.007789
0.179;-0.002034
0.18;-0.005855
0.181;1.77E-05
0.182;-0.002264
0.183;0.006517
0.184;-0.008382
0.185;-0.00404
0.186;0.000153
0.187;0.007
0.188;0.012574
0.189;-0.002285
0.19;0.008643
0.191;-0.001532
0.192;0.004293
0.193;-0.002736
0.194;-0.002736
0.195;-0.002696
0.196;-0.005945
0.197;-0.002977
0.198;-0.003979
0.199;-0.004762
