0.45;-0.001562
0.451;-0.001542
0.452;0.000279
0.453;0.008724
0.454;-0.003067
0.455;-0.001292
0.456;0.007371
0.457;0.012542
0.458;0.006404
0.459;-0.00078
0.46;0.000233
0.461;-0.000299
0.462;0.000408
0.463;-0.002535
0.464;-0.003739
0.465;0.009336
0.466;0.011688
0.467;-0.009225
0.468;0.000201
0.469;-0.003378
0.47;-0.002475
0.471;-0.002014
0.472;0.003004
0.473;-0.000105
0.474;-0.005103
0.475;-0.008262
0.476;0.001039
0.477;-0.009636
0.478;0.000668
0.479;0.002698
0.48;-0.001101
0.481;-0.000669
0.482;0.003488
0.483;-0.000349
0.484;-0.007881
0.485;0.009239
0.486;-0.003157
0.487;-0.015162
0.488;-0.003017
0.489;-0.005624
0.49;-0.002044
0.491;-0.000549
0.492;0.006839
0.493;-0.00065
0.494;0.008869
0.495;0.002972
0.496;0.000185
0.497;-3.80E-05
0.498;0.003085
0.499;0.001764
