0.3;-0.001254
0.301;-0.000401
0.302;0.002623
0.303;0.004475
0.304;-0.003711
0.305;0.004153
0.306;-0.000341
0.307;7.00E-05
0.308;-0.001093
0.309;0.000866
0.31;0.001108
0.311;0.002204
0.312;-0.001775
0.313;0.004218
0.314;0.0057
0.315;-0.005165
0.316;0.005813
0.317;0.008406
0.318;3.99E-05
0.319;-0.001936
0.32;-0.001444
0.321;-0.000692
0.322;0.004137
0.323;0.009663
0.324;0.002671
0.325;0.012064
0.326;0.009373
0.327;0.001366
0.328;0.003412
0.329;0.003605
0.33;0.001624
0.331;0.001672
0.332;-0.000121
0.333;-0.00332
0.334;0.002091
0.335;-0.001765
0.336;-0.002056
0.337;-0.003059
0.338;-0.001515
0.339;0.000738
0.34;-0.001835
0.341;0.002236
0.342;-5.03E-05
0.343;0.010469
0.344;0.00694
0.345;0.004475
0.346;-0.001184
0.347;0.017654
0.348;0.000625
0.349;-0.000341
