0.2;0.001458
0.201;0.005776
0.202;-0.001307
0.203;0.015942
0.204;-0.001187
0.205;-0.01277
0.206;0.009062
0.207;-0.00225
0.208;0.001329
0.209;0.000524
0.21;-0.000762
0.211;-0.004818
0.212;0.004535
0.213;0.000613
0.214;-0.001468
0.215;-0.00218
0.216;-0.0023
0.217;0.001796
0.218;-0.003704
0.219;0.000312
0.22;0.000508
0.221;0.01396
0.222;0.000588
0.223;-0.004406
0.224;0.00141
0.225;-0.004346
0.226;-0.000664
0.227;0.001523
0.228;0.002811
0.229;0.001184
0.23;0.004841
0.231;-0.004587
0.232;0.000153
0.233;-0.007475
0.234;-0.005911
0.235;-0.000469
0.236;0.006807
0.237;0.00178
0.238;-0.003835
0.239;0.000636
0.24;0.000846
0.241;0.006662
0.242;-0.004918
0.243;0.001684
0.244;0.000781
0.245;0.01939
0.246;0.005405
0.247;-0.002842
0.248;0.002747
0.249;0.003134
