0.2;0.005566
0.201;0.000117
0.202;0.001877
0.203;0.000234
0.204;-0.00223
0.205;-0.003644
0.206;-0.009551
0.207;-0.003734
0.208;0.005147
0.209;-0.001859
0.21;0.010786
0.211;0.000765
0.212;-0.001719
0.213;0.001104
0.214;0.000703
0.215;0.010996
0.216;0.004857
0.217;0.001506
0.218;-0.001869
0.219;-0.004216
0.22;0.004149
0.221;-0.00207
0.222;0.003955
0.223;-0.002742
0.224;0.001764
0.225;0.00257
0.226;-0.001568
0.227;-0.002551
0.228;2.42E-05
0.229;0.013783
0.23;0.002312
0.231;-0.004055
0.232;0.00149
0.233;0.000878
0.234;0.005341
0.235;0.005421
0.236;0.002199
0.237;0.00584
0.238;-0.004095
0.239;-0.00566
0.24;0.000169
0.241;0.00199
0.242;0.001265
0.243;0.005856
0.244;-0.001678
0.245;-0.004115
0.246;-0.001247
0.247;-0.005028
0.248;0.004245
0.249;-0.006823
