0.45;0.000947
0.451;0.001753
0.452;-4.03E-05
0.453;-0.002447
0.454;-0.005857
0.455;-0.005727
0.456;0.002542
0.457;-0.004914
0.458;0.00288
0.459;-0.000893
0.46;9.01E-05
0.461;-0.000662
0.462;0.00694
0.463;-0.001464
0.464;0.005619
0.465;0.006376
0.466;-0.000431
0.467;0.001881
0.468;-0.001384
0.469;7.71E-05
0.47;0.000415
0.471;0.002381
0.472;6.09E-05
0.473;-0.00351
0.474;0.010871
0.475;0.004862
0.476;0.002461
0.477;0.0052
0.478;0.00135
0.479;-0.001184
0.48;-0.000562
0.481;-0.000326
0.482;-0.000823
0.483;0.0023
0.484;-0.002417
0.485;0.004395
0.486;0.002059
0.487;-0.004212
0.488;0.014239
0.489;0.000512
0.49;0.002091
0.491;0.001334
0.492;-0.000261
0.493;-0.005556
0.494;-0.000542
0.495;-0.000371
0.496;-0.000231
0.497;-0.005657
0.498;-0.00332
0.499;-0.001464
