Time - Voltage_1	Amplitude - Voltage_1	tipo_valor
0.1572164432886577	0.0048257789579999	interpolado
0.1573162632526505	0.0036338704451331	interpolado
0.1574160832166433	0.0021443715808886	interpolado
0.1575159031806361	0.0004754554974563	interpolado
0.1576157231446289	-0.001254704672975	interpolado
0.1577155431086217	-0.0029279357982155	interpolado
0.1578153630726145	-0.0044260647460757	interpolado
0.1579151830366073	-0.0056309183843658	interpolado
0.158	-0.006336	original
0.1581148229645929	-0.0067329853580278	interpolado
0.1582146429285857	-0.006597251911514	interpolado
0.1583144628925785	-0.0060759601460818	interpolado
0.1584142828565713	-0.0052278468551573	interpolado
0.1585141028205641	-0.0041116488321659	interpolado
0.1586139227845569	-0.0027861028705337	interpolado
0.1587137427485497	-0.0013099457636867	interpolado
0.1588135627125425	0.0002580856949492	interpolado
0.1589133826765353	0.0018592547119479	interpolado
0.159	0.00323	original
0.1591130226045209	0.0049337857983294	interpolado
0.1592128425685137	0.0063258277007038	interpolado
0.1593126625325065	0.0075841667925305	interpolado
0.1594124824964992	0.0086820073476687	interpolado
0.159512302460492	0.0095925536399785	interpolado
0.1596121224244849	0.0102890099433189	interpolado
0.1597119423884777	0.0107445805315494	interpolado
0.1598117623524705	0.0109324696785295	interpolado
0.1599115823164632	0.0108258816581186	interpolado
0.16	0.010464	original
0.1601112222444488	0.0096445829024344	interpolado
0.1602110422084416	0.008624955314584	interpolado
0.1603108621724344	0.0074099217364239	interpolado
0.1604106821364272	0.0060702416899089	interpolado
0.16051050210042	0.0046766746969925	interpolado
0.1606103220644128	0.0032999802796293	interpolado
0.1607101420284056	0.0020109179597738	interpolado
0.1608099619923984	0.0008802472593806	interpolado
0.1609097819563912	-2.127229959668136e-05	interpolado
0.161	-0.00058	original
0.1611094218843768	-0.0008832370972714	interpolado
0.1612092418483696	-0.0008490289060251	interpolado
0.1613090618123624	-0.000583513065306	interpolado
0.1614088817763552	-0.0001499261414009	interpolado
0.161508701740348	0.0003884952994031	interpolado
0.1616085217043408	0.0009685146908188	interpolado
0.1617083416683337	0.0015268954665593	interpolado
0.1618081616323264	0.0020004010603372	interpolado
0.1619079815963192	0.0023257949058657	interpolado
0.162	0.00244	original
0.1621076215243048	0.0023026303681278	interpolado
0.1622074414882977	0.0019480073378441	interpolado
0.1623072614522904	0.0014244318986173	interpolado
0.1624070814162832	0.0007803557161974	interpolado
0.1625069013802761	6.42304563351191e-05	interpolado
0.1626067213442688	-0.0006754922152193	interpolado
0.1627065413082617	-0.0013903606327156	interpolado
0.1628063612722544	-0.002031923130403	interpolado
0.1629061812362472	-0.0025517280425317	interpolado
0.163	-0.002886	original
0.1631058211642329	-0.0030487105965767	interpolado
0.1632056411282257	-0.0030168161050737	interpolado
0.1633054610922184	-0.0028400446170421	interpolado
0.1634052810562112	-0.0025527975200037	interpolado
0.163505101020204	-0.0021894762014804	interpolado
0.1636049209841968	-0.0017844820489941	interpolado
0.1637047409481896	-0.0013722164500666	interpolado
0.1638045609121824	-0.0009870807922198	interpolado
0.1639043808761752	-0.0006634764629755	interpolado
0.164	-0.000443	original
0.1641040208041608	-0.0003261796388646	interpolado
0.1642038407681536	-0.000313399087111	interpolado
0.1643036607321464	-0.000366713909372	interpolado
0.1644034806961392	-0.0004553756297417	interpolado
0.164503300660132	-0.000548635772314	interpolado
0.1646031206241248	-0.000615745861183	interpolado
0.1647029405881176	-0.0006259574204427	interpolado
0.1648027605521104	-0.000548521974187	interpolado
0.1649025805161032	-0.0003526910465099	interpolado
0.165	-1.8e-05	original
0.1651022204440887	0.0005032508788708	interpolado
0.1652020404080816	0.0011453284515814	interpolado
0.1653018603720744	0.0018716019408713	interpolado
0.1654016803360672	0.0026351569109981	interpolado
0.16550150030006	0.0033890789262195	interpolado
0.1656013202640527	0.0040864535507933	interpolado
0.1657011402280456	0.0046803663489771	interpolado
0.1658009601920384	0.0051239028850292	interpolado
0.1659007801560312	0.005370148723207	interpolado
0.166	0.005373	original
0.1661004200840168	0.0051035872252987	interpolado
0.1662002400480095	0.0046183469292059	interpolado
0.1663000600120023	0.0039902245503652	interpolado
0.1663998799759952	0.0032929760952818	interpolado
0.166499699939988	0.0026003575704606	interpolado
0.1665995199039807	0.001986124982407	interpolado
0.1666993398679735	0.0015240343376256	interpolado
0.1667991598319664	0.0012878416426218	interpolado
0.1668989797959592	0.0013513029039005	interpolado
0.167	0.001796	original
0.1670986197239448	0.0026442402313275	interpolado
0.1671984396879375	0.0038492918345536	interpolado
0.1672982596519304	0.0053030560365001	interpolado
0.1673980796159232	0.0069052598855998	interpolado
0.1674978995799159	0.0085556304302858	interpolado
0.1675977195439087	0.0101538947189903	interpolado
0.1676975395079015	0.0115997798001473	interpolado
0.1677973594718944	0.012793012722189	interpolado
0.1678971794358871	0.0136333205335484	interpolado
0.168	0.014024	original
0.1680968193638727	0.0138802051045646	interpolado
0.1681966393278655	0.0132529239113055	interpolado
0.1682964592918583	0.012210166070296	interpolado
0.1683962792558511	0.0108235117269488	interpolado
0.1684960992198439	0.0091645410266764	interpolado
0.1685959191838368	0.0073048341148918	interpolado
0.1686957391478295	0.0053159711370066	interpolado
0.1687955591118224	0.0032695322384339	interpolado
0.1688953790758152	0.0012370975645862	interpolado
0.169	-0.0008	original
0.1690950190038008	-0.0025079485449403	interpolado
0.1691948389677935	-0.0041337510032907	interpolado
0.1692946589317863	-0.0055747762556582	interpolado
0.1693944788957792	-0.0068186415412254	interpolado
0.1694942988597719	-0.0078529640991745	interpolado
0.1695941188237647	-0.0086653611686889	interpolado
0.1696939387877576	-0.0092434499889508	interpolado
0.1697937587517504	-0.0095748477991429	interpolado
0.1698935787157431	-0.0096471718384478	interpolado
0.17	-0.009425	original
0.1700932186437287	-0.0089740514248083	interpolado
0.1701930386077215	-0.008265652494185	interpolado
0.1702928585717143	-0.0073766414074879	interpolado
0.1703926785357071	-0.0063608202084421	interpolado
0.1704924984996999	-0.0052719909407729	interpolado
0.1705923184636927	-0.0041639556482047	interpolado
0.1706921384276855	-0.0030905163744628	interpolado
