0.35;-0.001558
0.351;0.000508
0.352;-0.002481
0.353;0.001474
0.354;0.01011
0.355;0.01156
0.356;0.000459
0.357;0.002264
0.358;-0.001909
0.359;0.004471
0.36;0.00054
0.361;-0.001658
0.362;0.002634
0.363;4.03E-05
0.364;-0.002772
0.365;0.006436
0.366;0.007322
0.367;-0.005931
0.368;-0.007315
0.369;0.000765
0.37;-0.000469
0.371;-0.002862
0.372;-0.001618
0.373;0.000701
0.374;0.008789
0.375;0.003295
0.376;-0.005108
0.377;0.00431
0.378;0.002231
0.379;-0.007435
0.38;0.005325
0.381;-0.002491
0.382;0.001909
0.383;0.00199
0.384;0.000703
0.385;-0.006653
0.386;0.005131
0.387;-0.001408
0.388;0.000411
0.389;0.003101
0.39;-0.00902
0.391;-0.00237
0.392;-0.001317
0.393;0.000572
0.394;0.00845
0.395;0.004326
0.396;-0.000859
0.397;0.002296
0.398;0.016538
0.399;0.001168
