0.3;-0.000302
0.301;0.001664
0.302;-0.001824
0.303;-0.006176
0.304;0.000149
0.305;-0.003739
0.306;-0.004742
0.307;0.000724
0.308;-0.000741
0.309;-0.000861
0.31;0.002324
0.311;0.008817
0.312;0.002276
0.313;0.003823
0.314;0.000375
0.315;0.000192
0.316;0.00052
0.317;0.002711
0.318;0.000794
0.319;0.003694
0.32;0.003839
0.321;0.003114
0.322;0.007045
0.323;-0.005123
0.324;-0.005244
0.325;0.003307
0.326;0.000232
0.327;-0.001623
0.328;0.000724
0.329;-0.00037
0.33;0.005482
0.331;0.005546
0.332;-0.000269
0.333;0.003291
0.334;-0.000781
0.335;-0.001683
0.336;0.006336
0.337;0.000729
0.338;-0.00063
0.339;0.001358
0.34;0.000826
0.341;0.005901
0.342;0.010718
0.343;-0.002857
0.344;0.000504
0.345;0.000764
0.346;0.000616
0.347;-0.002325
0.348;-0.000995
0.349;-0.000821
