0.25;0.000669
0.251;0.011914
0.252;-0.001478
0.253;-0.002711
0.254;0.006565
0.255;-0.004216
0.256;0.003955
0.257;0.006662
0.258;-0.003835
0.259;0.006146
0.26;-0.004527
0.261;-0.003604
0.262;0.005292
0.263;-0.003855
0.264;-0.002711
0.265;-0.004226
0.266;-0.004356
0.267;0.000443
0.268;-0.004426
0.269;8.10E-06
0.27;-0.00217
0.271;0.006775
0.272;-0.001759
0.273;-0.003213
0.274;0.000524
0.275;0.000105
0.276;0.00207
0.277;-0.00583
0.278;0.004358
0.279;-0.001398
0.28;0.006791
0.281;-0.001237
0.282;-0.001799
0.283;0.006694
0.284;-0.002611
0.285;-0.002852
0.286;-0.003403
0.287;-0.001949
0.288;-0.004436
0.289;-0.001267
0.29;-0.001247
0.291;0.006823
0.292;0.010222
0.293;0.004648
0.294;0.001007
0.295;0.002666
0.296;0.003295
0.297;-0.002922
0.298;0.001974
0.299;0.001587
