Time - Voltage_1	Amplitude - Voltage_1	tipo_valor
0.0174684936987397	-0.0006091854806799	interpolado
0.0175683136627325	-0.0003928226523212	interpolado
0.0176681336267253	-0.0001114903590146	interpolado
0.0177679535907181	0.0002479070885692	interpolado
0.0178677735547109	0.0006984653797603	interpolado
0.018	0.001458	original
0.0180674134826965	0.0019232646152609	interpolado
0.0181672334466893	0.0026947418049938	interpolado
0.0182670534106821	0.0035385347127906	interpolado
0.0183668733746749	0.0044252238203877	interpolado
0.0184666933386677	0.0053253896095216	interpolado
0.0185665133026605	0.0062096125619285	interpolado
0.0186663332666533	0.007048473159345	interpolado
0.0187661532306461	0.0078125518835073	interpolado
0.0188659731946389	0.0084724292161519	interpolado
0.019	0.009143	original
0.0190656131226245	0.0093645338890927	interpolado
0.0191654330866173	0.0095748489913314	interpolado
0.0192652530506101	0.0096554492671057	interpolado
0.0193650730146029	0.0096325260257407	interpolado
0.0194648929785957	0.0095322705765614	interpolado
0.0195647129425885	0.0093808742288928	interpolado
0.0196645329065813	0.00920452829206	interpolado
0.0197643528705741	0.009029424075388	interpolado
0.0198641728345669	0.0088817528882019	interpolado
0.02	0.008772	original
0.0200638127625525	0.0087710843318357	interpolado
0.0201636327265453	0.0088249438248645	interpolado
0.0202634526905381	0.0089210054716639	interpolado
0.0203632726545309	0.0090305607522256	interpolado
0.0204630926185237	0.0091249011465412	interpolado
0.0205629125825165	0.0091753181346025	interpolado
0.0206627325465093	0.0091531031964011	interpolado
0.0207625525105021	0.0090295478119287	interpolado
0.0208623724744949	0.0087759434611769	interpolado
0.021	0.00816	original
0.0210620124024805	0.0077663697050681	interpolado
0.0211618323664733	0.0069942442055667	interpolado
0.0212616523304661	0.0060833663400878	interpolado
0.0213614722944589	0.0050704901467035	interpolado
0.0214612922584516	0.0039923696634862	interpolado
0.0215611122224444	0.002885758928508	interpolado
0.0216609321864372	0.0017874119798412	interpolado
0.02176075215043	0.0007340828555581	interpolado
0.0218605721144228	-0.0002374744062691	interpolado
0.022	-0.001388	original
0.0220602120424084	-0.0017901964854753	interpolado
0.0221600320064012	-0.0023303841097712	interpolado
0.022259851970394	-0.0027267774253114	interpolado
0.0223596719343868	-0.0029956372181344	interpolado
0.0224594918983796	-0.0031532242742788	interpolado
0.0225593118623724	-0.0032157993797831	interpolado
0.0226591318263652	-0.0031996233206857	interpolado
0.022758951790358	-0.0031209568830252	interpolado
0.0228587717543508	-0.00299606085284	interpolado
0.023	-0.002772	original
0.0230584116823364	-0.0026721886474141	interpolado
0.0231582316463292	-0.002497965681945	interpolado
0.023258051610322	-0.002321931851068	interpolado
0.0233578715743148	-0.002147337088607	interpolado
0.0234576915383076	-0.0019774313283862	interpolado
0.0235575115023004	-0.0018154645042296	interpolado
0.0236573314662932	-0.0016646865499611	interpolado
0.023757151430286	-0.0015283473994049	interpolado
0.0238569713942788	-0.001409696986385	interpolado
0.024	-0.001277	original
0.0240566113222644	-0.0012382437060177	interpolado
0.0241564312862572	-0.0011877694518348	interpolado
0.02425625125025	-0.0011567257840928	interpolado
0.0243560712142428	-0.001141178895811	interpolado
0.0244558911782356	-0.0011371949800086	interpolado
0.0245557111422284	-0.0011408402297049	interpolado
0.0246555311062212	-0.001148180837919	interpolado
0.024755351070214	-0.0011552829976702	interpolado
0.0248551710342068	-0.0011582129019777	interpolado
0.025	-0.001147	original
0.0250548109621924	-0.0011357740090675	interpolado
0.0251546309261852	-0.0011015822640858	interpolado
0.025254450890178	-0.0010448608428067	interpolado
0.0253542708541708	-0.0009599832160344	interpolado
0.0254540908181636	-0.0008413228545727	interpolado
0.0255539107821564	-0.0006832532292257	interpolado
0.0256537307461492	-0.0004801478107975	interpolado
0.025753550710142	-0.000226380070092	interpolado
0.0258533706741348	8.367652208674816e-05	interpolado
0.026	0.000653	original
0.0260530106021204	0.0008943202143967	interpolado
0.0261528305661132	0.0013876638825968	interpolado
0.026252650530106	0.0019081484706758	interpolado
0.0263524704940988	0.0024276631123573	interpolado
0.0264522904580916	0.002918096941365	interpolado
0.0265521104220844	0.0033513390914227	interpolado
0.0266519303860772	0.0036992786962541	interpolado
0.02675175035007	0.003933804889583	interpolado
0.0268515703140628	0.004026806805133	interpolado
0.027	0.003843	original
0.0270512102420484	0.0036775281105961	interpolado
0.0271510302060412	0.0032200329344546	interpolado
0.027250850170034	0.0026251359322522	interpolado
0.0273506701340268	0.001941767817176	interpolado
0.0274504900980196	0.001218859302413	interpolado
0.0275503100620124	0.0005053411011501	interpolado
0.0276501300260052	-0.0001498560734256	interpolado
0.027749949989998	-0.0006978015081272	interpolado
0.0278497699539908	-0.0010895644897677	interpolado
0.0279495899179836	-0.0012762143051602	interpolado
0.028	-0.001277	original
0.0281492298459692	-0.000896805346894	interpolado
0.028249049809962	-0.0003874218060215	interpolado
0.0283488697739548	0.0002613565264965	interpolado
0.0284486897379475	0.000993673879953	interpolado
0.0285485097019404	0.001753674483641	interpolado
0.0286483296659331	0.0024855025668537	interpolado
0.0287481496299259	0.0031333023588839	interpolado
0.0288479695939187	0.003641218089025	interpolado
0.0289477895579115	0.0039533939865698	interpolado
0.029	0.00402	original
0.0291474294858971	0.0038295433204497	interpolado
0.0292472494498899	0.0034514462527078	interpolado
0.0293470694138827	0.0029422125219486	interpolado
0.0294468893778755	0.0023622688007909	interpolado
0.0295467093418683	0.0017720417618539	interpolado
0.0296465293058611	0.0012319580777566	interpolado
0.0297463492698539	0.0008024444211179	interpolado
0.0298461692338467	0.0005439274645569	interpolado
0.0299459891978395	0.0005168338806927	interpolado
0.03	0.00062	original
0.0301456291258251	0.0013294268781142	interpolado
0.0302454490898179	0.002097057694129	interpolado
0.0303452690538107	0.0030090518943336	interpolado
0.0304450890178035	0.003992132343024	interpolado
0.0305449089817963	0.004973021904496	interpolado
0.0306447289457891	0.0058784434430454	interpolado
0.0307445489097819	0.0066351198229681	interpolado
0.0308443688737747	0.00716977390856	interpolado
0.0309441888377675	0.007409128564117	interpolado
