0.15;0.000593
0.151;0.006191
0.152;0.002002
0.153;0.001583
0.154;-0.000289
0.155;-0.000141
0.156;-0.001844
0.157;-0.000119
0.158;0.000874
0.159;0.009461
0.16;0.002485
0.161;0.000616
0.162;0.00785
0.163;0.003275
0.164;0.000407
0.165;0.0035
0.166;-0.000952
0.167;0.000504
0.168;0.000198
0.169;-0.004231
0.17;0.000583
0.171;-0.00037
0.172;0.000568
0.173;0.001664
0.174;0.000774
0.175;8.66E-05
0.176;-0.000911
0.177;-0.000149
0.178;0.00118
0.179;0.008414
0.18;0.000964
0.181;-0.001563
0.182;-0.0006
0.183;-0.00056
0.184;0.002421
0.185;-7.63E-05
0.186;0.000112
0.187;0.000391
0.188;-0.001001
0.189;-0.002265
0.19;-0.000961
0.191;0.006191
0.192;0.000784
0.193;0.006497
0.194;-0.004421
0.195;3.17E-05
0.196;-0.000309
0.197;-0.000149
0.198;0.002211
0.199;0.008511
