0.25;0.017767
0.251;0.000945
0.252;-0.000762
0.253;0.005861
0.254;0.001414
0.255;0.002107
0.256;-0.009197
0.257;0.003605
0.258;-0.007392
0.259;0.002558
0.26;0.002735
0.261;-0.003691
0.262;-0.003721
0.263;-0.003992
0.264;0.000931
0.265;-0.000953
0.266;0.005055
0.267;-0.002126
0.268;0.013191
0.269;0.016269
0.27;0.007923
0.271;0.017139
0.272;-9.04E-05
0.273;0.004266
0.274;-0.000331
0.275;0.003944
0.276;-0.00688
0.277;0.017686
0.278;0.000576
0.279;-0.018253
0.28;-0.011423
0.281;-0.011774
0.282;-0.004573
0.283;-0.006218
0.284;0.004056
0.285;0.001527
0.286;0.012595
0.287;0.009067
0.288;-0.001424
0.289;-0.00342
0.29;0.001028
0.291;0.00425
0.292;-6.04E-05
0.293;0.003815
0.294;0.003976
0.295;0.00114
0.296;0.002687
0.297;-0.012296
0.298;-0.005436
0.299;-0.004934
