media,desvio_padrao,maximo,minimo,rms,variancia,skewness,kurtosis,pico_a_pico,crest_factor,shape_factor,impulse_factor,margin_factor,energia,zero_crossings,mean_abs,peak_to_rms,mediana,amplitude,coeficiente_variacao,range,percentil_25,percentil_75,iqr,entropia,autocorrelacao_lag1,autocorrelacao_lag2,autocorrelacao_lag3,autocorrelacao_lag5,autocorrelacao_lag10,fft_media,fft_max,fft_std,fft_energia,fft_centroide,fft_bandwidth,fft_rolloff,fft_flux,fft_mfcc_1,fft_mfcc_2,fft_mfcc_3,fft_mfcc_4,wavelet_haar_1,wavelet_haar_2,wavelet_haar_3,wavelet_haar_4,wavelet_haar_5,estatisticas_ordem_1,estatisticas_ordem_2,estatisticas_ordem_3,estatisticas_ordem_4,momento_central_2,momento_central_3,momento_central_4,momento_central_5,momento_central_6,momento_central_7,momento_central_8,momento_central_9,momento_central_10,momento_absoluto_1,momento_absoluto_2,momento_absoluto_3,momento_absoluto_4,momento_absoluto_5,momento_absoluto_6,momento_absoluto_7,momento_absoluto_8,momento_absoluto_9,momento_absoluto_10,momento_central_absoluto_1,momento_central_absoluto_2,momento_central_absoluto_3,momento_central_absoluto_4,momento_central_absoluto_5,momento_central_absoluto_6,momento_central_absoluto_7,momento_central_absoluto_8,momento_central_absoluto_9,momento_central_absoluto_10,momento_central_absoluto_11,momento_central_absoluto_12,momento_central_absoluto_13,momento_central_absoluto_14,momento_central_absoluto_15,momento_central_absoluto_16,momento_central_absoluto_17,momento_central_absoluto_18,momento_central_absoluto_19,momento_central_absoluto_20,momento_central_absoluto_21,momento_central_absoluto_22,momento_central_absoluto_23,momento_central_absoluto_24,momento_central_absoluto_25,momento_central_absoluto_26,momento_central_absoluto_27,momento_central_absoluto_28,momento_central_absoluto_29,momento_central_absoluto_30,momento_central_absoluto_31,momento_central_absoluto_32,momento_central_absoluto_33,momento_central_absoluto_34,momento_central_absoluto_35,momento_central_absoluto_36,momento_central_absoluto_37,momento_central_absoluto_38,momento_central_absoluto_39,momento_central_absoluto_40,momento_central_absoluto_41,momento_central_absoluto_42,momento_central_absoluto_43,momento_central_absoluto_44,momento_central_absoluto_45,momento_central_absoluto_46,momento_central_absoluto_47,momento_central_absoluto_48,momento_central_absoluto_49,momento_central_absoluto_50,momento_central_absoluto_51,momento_central_absoluto_52,momento_central_absoluto_53,momento_central_absoluto_54,momento_central_absoluto_55,momento_central_absoluto_56,momento_central_absoluto_57,momento_central_absoluto_58,momento_central_absoluto_59,momento_central_absoluto_60,momento_central_absoluto_61,momento_central_absoluto_62,momento_central_absoluto_63,momento_central_absoluto_64,momento_central_absoluto_65,momento_central_absoluto_66,momento_central_absoluto_67,momento_central_absoluto_68,momento_central_absoluto_69,momento_central_absoluto_70,momento_central_absoluto_71,momento_central_absoluto_72,momento_central_absoluto_73,momento_central_absoluto_74,momento_central_absoluto_75,momento_central_absoluto_76,momento_central_absoluto_77,momento_central_absoluto_78,momento_central_absoluto_79,momento_central_absoluto_80,momento_central_absoluto_81,momento_central_absoluto_82,momento_central_absoluto_83,momento_central_absoluto_84,momento_central_absoluto_85,momento_central_absoluto_86,momento_central_absoluto_87,momento_central_absoluto_88,momento_central_absoluto_89,momento_central_absoluto_90,momento_central_absoluto_91,momento_central_absoluto_92,momento_central_absoluto_93,momento_central_absoluto_94,momento_central_absoluto_95,momento_central_absoluto_96,momento_central_absoluto_97,momento_central_absoluto_98,momento_central_absoluto_99,momento_central_absoluto_100,segmento,condicao,label
0.43646148494404763,0.003919560698963203,0.4432006401280257,0.4297249449889977,0.43647908402996355,1.5362956072856914e-05,-4.342877552026745e-05,-1.1999495508836104,0.013475695139027966,1.0153994918519411,1.000040322196856,1.015440434990139,1.0154609090397537,25.90990274820649,0,0.43646148494404763,1.0153994918519411,0.4364627925585117,0.013475695139027966,0.008980312889385127,0.013475695139027966,0.43308911782356463,0.4398317163432685,0.00674259851970388,4.319353637719659,0.9999985338414944,0.9999985009027402,0.9999984672320006,0.9999985571020438,0.9999999886282012,0.45823593593441647,59.358761952390466,5.0695091059415995,3523.7467737560814,3.2312233747573296,18.84924372969976,61.253400650376534,59.63984000212373,1.7816332174875986,0.0076644195342648195,0.0075767574867502034,0.03606934922905237,9.981996399279974e-05,6.662619241931185e-06,0.00012422484496898978,7.541508301667221e-05,9.981996399277548e-05,0.43646148494404763,0.19051399079563597,0.08316542999993509,0.036307287361367534,1.5362956072856914e-05,-2.586176896591449e-12,4.248176013373084e-10,-2.2300595070373787e-16,1.3983897348645213e-14,-1.4263210258533765e-20,5.012003355737574e-19,-8.0106171907308e-25,1.8895525427081364e-23,0.43646148494404763,0.19051399079563597,0.08316542999993509,0.036307287361367534,0.015851842725968374,0.00692150720983559,0.003022432029372162,0.0013199191546665527,0.0005764650903545887,0.00025178714524744656,0.0033945274348987516,1.5362956072856914e-05,7.822163716339291e-08,4.248176013373084e-10,2.4032623630441905e-12,1.3983897348645213e-14,8.306222755194296e-17,5.012003355737574e-19,3.0620107723150065e-21,1.8895525427081364e-23,1.175728364855052e-25,7.366694721795319e-28,4.6430840760902025e-30,2.9413875769558e-32,1.8716405731759287e-34,1.1955894480111372e-36,7.66366247664747e-39,4.927449508126399e-41,3.1768848361612288e-43,2.0533189232971326e-45,1.330104084536469e-47,8.633786187620873e-50,5.614703085930078e-52,3.6575893608758113e-54,2.386417754602475e-56,1.5592969835780764e-58,1.0202233750153081e-60,6.683499755269264e-63,4.383462449567993e-65,2.878070990332603e-67,1.8915855480253503e-69,1.2444086165521226e-71,8.193837346513198e-74,5.399778676690219e-76,3.5612939553620303e-78,2.3505182476369924e-80,1.552478642072266e-82,1.0260712136123257e-84,6.785848377657885e-87,4.4904682002449154e-89,2.9732196428102094e-91,1.969691673929118e-93,1.305552150254939e-95,8.657739484194582e-98,5.744065791722201e-100,3.812675326959147e-102,2.5317876212877463e-104,1.6819139989831252e-106,1.117768552499826e-108,7.431295811768047e-111,4.9423689005245534e-113,3.2881943681110758e-115,2.1883946187684525e-117,1.4569145333755184e-119,9.702363515866656e-122,6.463251674331861e-124,4.306752766634716e-126,2.870580280860804e-128,1.9138420562681136e-130,1.2763068539799948e-132,8.513593049357587e-135,5.6803592308042e-137,3.790882899939173e-139,2.5304821316951554e-141,1.6895122913433703e-143,1.1282662323791566e-145,7.536177039825648e-148,5.034740606162997e-150,3.364240011527884e-152,2.248423810410649e-154,1.502962993076461e-156,1.004835524323215e-158,6.7191761048133e-161,4.493753798076298e-163,3.005887173648239e-165,2.0109637727432922e-167,1.345556960600867e-169,9.004598756472485e-172,6.026835245743746e-174,4.03436559488587e-176,2.7009747608774086e-178,1.8085210406046383e-180,1.2111079357018896e-182,8.111420393302984e-185,5.433308068903509e-187,3.639852134302291e-189,2.4386744092582734e-191,1.6340799135017764e-193,1.0950675694274687e-195,7.339314587510641e-198,4.919442547163647e-200,3.2977745842319413e-202,2.210902753195001e-204,1.4823844982053116e-206,9.940165656776689e-209,6.666024825289475e-211,4.470744208047868e-213,2.99868869776856e-215,2.0115031084294523e-217,1.3494193261505295e-219,segmento_124,twist fault when Vw=1.3_augmented,0
