Time - sec	Amplitude - g	tipo_valor
0.3633446689337867	-0.0005030171888352	interpolado
0.3634444888977797	-0.0005911857712434	interpolado
0.3635443088617723	-0.0006556223106863	interpolado
0.3636441288257651	-0.0006989413136068	interpolado
0.363743948789758	-0.0007237572864476	interpolado
0.3638437687537507	-0.0007326847356516	interpolado
0.3639435887177435	-0.0007283381676617	interpolado
0.364	-0.000721	original
0.3641432286457291	-0.000687921916798	interpolado
0.364243048609722	-0.0006502719521626	interpolado
0.3643428685737148	-0.0005981396759177	interpolado
0.3644426885377075	-0.0005293482416063	interpolado
0.3645425085017003	-0.0004417208027713	interpolado
0.364642328465693	-0.0003330805129559	interpolado
0.3647421484296859	-0.000201250525703	interpolado
0.3648419683936786	-4.405399455580268e-05	interpolado
0.3649417883576715	0.0001406859269428	interpolado
0.365	0.000262	original
0.3651414282856571	0.0005953925770067	interpolado
0.3652412482496499	0.0008516040948014	interpolado
0.3653410682136427	0.0011129108036997	interpolado
0.3654408881776355	0.0013685984747418	interpolado
0.3655407081416282	0.0016079528789676	interpolado
0.365640528105621	0.0018202597874173	interpolado
0.3657403480696139	0.0019948049711313	interpolado
0.3658401680336066	0.0021208742011493	interpolado
0.3659399879975995	0.0021877532485117	interpolado
0.366	0.002195	original
0.366139627925585	0.0021110637935262	interpolado
0.3662394478895778	0.0019764388658159	interpolado
0.3663392678535706	0.0017922484348207	interpolado
0.3664390878175635	0.0015696565639868	interpolado
0.3665389077815562	0.0013198273167601	interpolado
0.366638727745549	0.0010539247565871	interpolado
0.3667385477095419	0.0007831129469134	interpolado
0.3668383676735346	0.0005185559511856	interpolado
0.3669381876375274	0.0002714178328496	interpolado
0.367	0.000132	original
0.367137827565513	-0.0001328640189442	interpolado
0.3672376475295059	-0.0002893079259188	interpolado
0.3673374674934987	-0.0004212191965551	interpolado
0.3674372874574914	-0.000533202879296	interpolado
0.3675371074214841	-0.0006298640225844	interpolado
0.367636927385477	-0.0007158076748632	interpolado
0.3677367473494698	-0.0007956388845753	interpolado
0.3678365673134626	-0.0008739627001636	interpolado
0.3679363872774553	-0.000955384170071	interpolado
0.368	-0.001011	original
0.3681360272054411	-0.0011394425206493	interpolado
0.3682358471694339	-0.0012304179372923	interpolado
0.3683356671334267	-0.001306511138897	interpolado
0.3684354870974194	-0.0013569212099529	interpolado
0.3685353070614123	-0.001370847234949	interpolado
0.3686351270254051	-0.0013374882983748	interpolado
0.3687349469893979	-0.0012460434847194	interpolado
0.3688347669533906	-0.0010857118784722	interpolado
0.3689345869173835	-0.0008456925641225	interpolado
0.369	-0.00064	original
0.369134226845369	-9.915931056157516e-05	interpolado
0.3692340468093619	0.0003768863514328	interpolado
0.3693338667733546	0.0008845672933361	interpolado
0.3694336867373474	0.0013957640981569	interpolado
0.3695335067013403	0.0018823573489038	interpolado
0.369633326665333	0.0023162276285843	interpolado
0.3697331466293257	0.0026692555202073	interpolado
0.3698329665933185	0.0029133216067806	interpolado
0.3699327865573113	0.0030203064713127	interpolado
0.37	0.003001	original
0.370132426485297	0.0027333925920847	interpolado
0.3702322464492898	0.0023607695882613	interpolado
0.3703320664132827	0.001875128810165	interpolado
0.3704318863772754	0.0013070364710809	interpolado
0.3705317063412682	0.0006870587842941	interpolado
0.370631526305261	4.576196309071559e-05	interpolado
0.3707313462692538	-0.0005862877792446	interpolado
0.3708311662332467	-0.0011785242294257	interpolado
0.3709309861972394	-0.0017003811741677	interpolado
0.371	-0.002004	original
0.371130626125225	-0.0024278518510776	interpolado
0.3712304460892178	-0.0026322319854283	interpolado
0.3713302660532107	-0.0027500362865325	interpolado
0.3714300860172035	-0.0027966431540752	interpolado
0.3715299059811962	-0.0027874309877414	interpolado
0.3716297259451889	-0.002737778187216	interpolado
0.3717295459091819	-0.0026630631521841	interpolado
0.3718293658731745	-0.0025786642823306	interpolado
0.3719291858371673	-0.0024999599773404	interpolado
0.372	-0.002456	original
0.372128825765153	-0.0024125906296715	interpolado
0.3722286457291456	-0.0024039514227756	interpolado
0.3723284656931386	-0.0024078043183398	interpolado
0.3724282856571313	-0.0024156403017793	interpolado
0.3725281056211242	-0.0024189503585093	interpolado
0.3726279255851169	-0.0024092254739449	interpolado
0.3727277455491097	-0.0023779566335012	interpolado
0.3728275655131026	-0.0023166348225935	interpolado
0.3729273854770953	-0.0022167510266369	interpolado
0.373	-0.002115	original
0.3731270254050809	-0.0018740032569812	interpolado
0.3732268453690738	-0.001639034481949	interpolado
