Time - sec	Amplitude - g	tipo_valor
0.3249139827965593	-0.0002575382321722	interpolado
0.325	-2.8e-05	original
0.3251136227245448	0.0003727961936188	interpolado
0.3252134426885377	0.0007926706266574	interpolado
0.3253132626525305	0.0012478070841438	interpolado
0.3254130826165232	0.0017113224588582	interpolado
0.3255129025805161	0.0021563336435801	interpolado
0.3256127225445089	0.0025559575310896	interpolado
0.3257125425085017	0.0028833110141668	interpolado
0.3258123624724944	0.0031115109855912	interpolado
0.3259121824364873	0.003213674338143	interpolado
0.326	0.003178	original
0.3261118223644728	0.0029462920630091	interpolado
0.3262116423284658	0.0025895796549968	interpolado
0.3263114622924585	0.0021253812584357	interpolado
0.3264112822564514	0.0015862801617034	interpolado
0.3265111022204441	0.0010048596531784	interpolado
0.3266109221844369	0.0004137030212387	interpolado
0.3267107421484297	-0.0001546064457381	interpolado
0.3268105621124225	-0.0006674854593734	interpolado
0.3269103820764153	-0.0010923507312894	interpolado
0.327	-0.001372	original
0.3271100220044008	-0.0015604883294169	interpolado
0.3272098419683937	-0.0016017096321499	interpolado
0.3273096619323865	-0.0015449820494392	interpolado
0.3274094818963792	-0.0014149945587637	interpolado
0.3275093018603719	-0.0012364361376025	interpolado
0.3276091218243648	-0.0010339957634348	interpolado
0.3277089417883576	-0.0008323624137394	interpolado
0.3278087617523504	-0.0006562250659956	interpolado
0.3279085817163432	-0.0005302726976823	interpolado
0.328	-0.00048	original
0.3281082216443288	-0.0005188879389632	interpolado
0.3282080416083216	-0.0006379641437148	interpolado
0.3283078615723144	-0.0008197179993641	interpolado
0.3284076815363071	-0.0010474487180192	interpolado
0.3285075015003	-0.001304455511788	interpolado
0.3286073214642928	-0.0015740375927781	interpolado
0.3287071414282856	-0.0018394941730978	interpolado
0.3288069613922784	-0.0020841244648546	interpolado
0.3289067813562711	-0.0022912276801565	interpolado
0.329	-0.002436	original
0.3291064212842567	-0.002529829019225	interpolado
0.3292062412482496	-0.0025478744964208	interpolado
0.3293060612122424	-0.0025002519185326	interpolado
0.3294058811762351	-0.0023889728393722	interpolado
0.329505701140228	-0.0022160488127514	interpolado
0.3296055211042208	-0.0019834913924821	interpolado
0.3297053410682137	-0.0016933121323757	interpolado
0.3298051610322064	-0.0013475225862446	interpolado
0.3299049809961992	-0.0009481343079002	interpolado
0.33	-0.00052	original
0.3301046209241848	-1.702478878170244e-08	interpolado
0.3302044408881776	0.0005260679682933	interpolado
0.3303042608521704	0.0010613175229922	interpolado
0.3304040808161632	0.0015859533636575	interpolado
0.330503900780156	0.002080197214639	interpolado
0.3306037207441488	0.0025242708002857	interpolado
0.3307035407081417	0.0028983958449474	interpolado
0.3308033606721344	0.0031827940729733	interpolado
0.3309031806361272	0.0033576872087131	interpolado
0.331	0.003404	original
0.3311028205641128	0.0033080109644502	interpolado
0.3312026405281056	0.0030900620977951	interpolado
0.3313024604920984	0.0027745019858169	interpolado
0.3314022804560912	0.0023863820348321	interpolado
