Time - Voltage_1	Amplitude - Voltage_1	tipo_valor
0.3214202840568114	0.0057816403838381	interpolado
0.3215201040208041	0.0057375576832827	interpolado
0.3216199239847969	0.0056284392020409	interpolado
0.3217197439487897	0.0054341535399458	interpolado
0.3218195639127825	0.0051345692968306	interpolado
0.3219193838767754	0.0047095550725281	interpolado
0.322	0.004261	original
0.322119023804761	0.0034186359571125	interpolado
0.3222188437687537	0.0025796052839407	interpolado
0.3223186637327466	0.0016581838556322	interpolado
0.3224184836967393	0.0006906011938949	interpolado
0.3225183036607321	-0.0002869131795611	interpolado
0.3226181236247248	-0.0012381297430277	interpolado
0.3227179435887177	-0.0021268189747966	interpolado
0.3228177635527104	-0.0029167513531577	interpolado
0.3229175835167033	-0.0035716973564031	interpolado
0.323	-0.003985	original
0.3231172234446888	-0.0043482946035446	interpolado
0.3232170434086817	-0.0044695774804125	interpolado
0.3233168633726745	-0.0044445348382922	interpolado
0.3234166833366673	-0.0042983711578147	interpolado
0.3235165033006601	-0.0040562909196111	interpolado
0.3236163232646528	-0.0037434986043123	interpolado
0.3237161432286457	-0.0033851986925491	interpolado
0.3238159631926385	-0.0030065956649528	interpolado
0.3239157831566314	-0.0026328940021541	interpolado
0.324	-0.00234	original
0.3241154230846169	-0.001994596388727	interpolado
0.3242152430486098	-0.0017516323306202	interpolado
0.3243150630126025	-0.0015606940051752	interpolado
0.3244148829765953	-0.0014220852575438	interpolado
0.3245147029405881	-0.001336109932878	interpolado
0.3246145229045808	-0.0013030718763299	interpolado
0.3247143428685737	-0.0013232749330514	interpolado
0.3248141628325665	-0.0013970229481946	interpolado
0.3249139827965593	-0.0015246197669115	interpolado
0.325	-0.001678	original
0.3251136227245448	-0.0019325415751275	interpolado
0.3252134426885377	-0.0021670285898689	interpolado
0.3253132626525305	-0.0023692968366739	interpolado
0.3254130826165232	-0.0024988308606882	interpolado
0.3255129025805161	-0.0025151152070571	interpolado
0.3256127225445089	-0.0023776344209263	interpolado
0.3257125425085017	-0.0020458730474411	interpolado
0.3258123624724944	-0.0014793156317475	interpolado
0.3259121824364873	-0.0006374467189901	interpolado
0.326	0.000363	original
0.3261118223644728	0.0020038502584088	interpolado
0.3262116423284658	0.0037388234697712	interpolado
0.3263114622924585	0.0056357428815656	interpolado
0.3264112822564514	0.0076052202332344	interpolado
0.3265111022204441	0.009557867264216	interpolado
0.3266109221844369	0.0114042957139518	interpolado
0.3267107421484297	0.0130551173218833	interpolado
0.3268105621124225	0.0144209438274491	interpolado
0.3269103820764153	0.0154123869700906	interpolado
0.327	0.01591	original
0.3271100220044008	0.0159497786514344	interpolado
0.3272098419683937	0.0154908126821596	interpolado
0.3273096619323865	0.0146315661242835	interpolado
0.3274094818963792	0.013440416448861	interpolado
0.3275093018603719	0.0119857411269466	interpolado
0.3276091218243648	0.0103359176295969	interpolado
0.3277089417883576	0.0085593234278656	interpolado
0.3278087617523504	0.0067243359928097	interpolado
0.3279085817163432	0.0048993327954836	interpolado
0.328	0.003295	original
0.3281082216443288	0.0015416296940018	interpolado
0.3282080416083216	8.872668117301977e-05	interpolado
0.3283078615723144	-0.0011901864669115	interpolado
0.3284076815363071	-0.002279273264146	interpolado
0.3285075015003	-0.0031626972244239	interpolado
0.3286073214642928	-0.0038246218616376	interpolado
0.3287071414282856	-0.004249210689681	interpolado
0.3288069613922784	-0.0044206272224467	interpolado
0.3289067813562711	-0.0043230349738284	interpolado
0.329	-0.003975	original
0.3291064212842567	-0.0032740237285913	interpolado
0.3292062412482496	-0.002378267177374	interpolado
0.3293060612122424	-0.0013194169661119	interpolado
0.3294058811762351	-0.0001635583078412	interpolado
0.329505701140228	0.0010232235844016	interpolado
0.3296055211042208	0.0021748434975784	interpolado
0.3297053410682137	0.0032252162186536	interpolado
0.3298051610322064	0.0041082565345889	interpolado
0.3299049809961992	0.0047578792323481	interpolado
0.33	0.005099	original
0.3301046209241848	0.0051191779277358	interpolado
0.3302044408881776	0.0048442259584941	interpolado
0.3303042608521704	0.0043559266565111	interpolado
0.3304040808161632	0.003727060912129	interpolado
0.330503900780156	0.0030304096156898	interpolado
0.3306037207441488	0.0023387536575367	interpolado
0.3307035407081417	0.0017248739280112	interpolado
0.3308033606721344	0.0012615513174564	interpolado
0.3309031806361272	0.0010215667162143	interpolado
0.331	0.001071	original
0.3311028205641128	0.0014764425532161	interpolado
0.3312026405281056	0.0021681832835991	interpolado
0.3313024604920984	0.0030813602736734	interpolado
0.3314022804560912	0.0041444112447942	interpolado
0.331502100420084	0.005285773918317	interpolado
0.3316019203840768	0.0064338860155956	interpolado
0.3317017403480696	0.0075171852579861	interpolado
0.3318015603120625	0.0084641093668421	interpolado
0.3319013802760552	0.0092030960635194	interpolado
0.332	0.009659	original
0.3321010202040409	0.0097917435956604	interpolado
0.3322008401680338	0.009619753993859	interpolado
0.3323006601320266	0.0091950829176186	interpolado
0.3324004800960193	0.0085661989858116	interpolado
0.3325003000600122	0.0077815708173102	interpolado
0.3326001200240049	0.0068896670309877	interpolado
0.3326999399879977	0.0059389562457163	interpolado
0.3327997599519906	0.004977907080368	interpolado
0.3328995799159833	0.0040549881538165	interpolado
0.333	0.003214	original
0.3330992198439689	0.0025077026541514	interpolado
0.3331990398079616	0.0019212891899652	interpolado
0.3332988597719545	0.0014485554278961	interpolado
0.3333986797359472	0.0010786291013174	interpolado
0.33349849969994	0.0008006379436014	interpolado
0.3335983196639327	0.0006037096881212	interpolado
0.3336981396279256	0.0004769720682493	interpolado
0.3337979595919184	0.0004095528173585	interpolado
0.3338977795559111	0.0003905796688215	interpolado
0.334	0.00041	original
0.3340974194838967	0.0004555906505422	interpolado
0.3341972394478895	0.0005248101636119	interpolado
0.3342970594118824	0.0006131185008152	interpolado
0.3343968793758751	0.000716795284324	interpolado
0.334496699339868	0.0008321201363103	interpolado
0.3345965193038607	0.000955372678946	interpolado
0.3346963392678536	0.0010828325344032	interpolado
0.3347961592318464	0.001210779324854	interpolado
0.3348959791958392	0.0013354926724702	interpolado
