0.25;-0.003544
0.251;-0.003233
0.252;-0.004657
0.253;1.94E-05
0.254;-0.005349
0.255;-0.005088
0.256;-0.001167
0.257;-0.00235
0.258;0.0046
0.259;0.010432
0.26;0.005228
0.261;0.004181
0.262;0.001909
0.263;-0.001749
0.264;-0.003313
0.265;0.004487
0.266;-0.001037
0.267;0.003746
0.268;-0.001277
0.269;0.000798
0.27;0.00526
0.271;0.009594
0.272;-0.001247
0.273;-0.00213
0.274;-0.002631
0.275;-0.004988
0.276;-0.000176
0.277;-0.002802
0.278;0.006871
0.279;0.006372
0.28;-0.004647
0.281;0.001297
0.282;0.003987
0.283;0.00373
0.284;-0.003825
0.285;0.000717
0.286;0.00062
0.287;0.002811
0.288;-0.00235
0.289;-0.002641
0.29;0.00257
0.291;7.25E-05
0.292;0.001136
0.293;-0.00206
0.294;0.002666
0.295;2.42E-05
0.296;-0.001368
0.297;-0.001709
0.298;0.003021
0.299;0.011785
