0.05;-0.003841
0.051;-0.000923
0.052;-0.001755
0.053;0.008052
0.054;0.003509
0.055;0.001865
0.056;-0.001996
0.057;-0.00346
0.058;-0.004824
0.059;-0.004022
0.06;-0.005516
0.061;0.001382
0.062;-0.005917
0.063;-0.000863
0.064;-0.002166
0.065;0.000947
0.066;0.005732
0.067;0.004636
0.068;-0.000326
0.069;-0.001434
0.07;0.007714
0.071;0.013981
0.072;-0.001775
0.073;0.003009
0.074;0.001672
0.075;8.01E-05
0.076;-0.002517
0.077;0.008954
0.078;0.005813
0.079;-0.000863
0.08;-0.002397
0.081;0.014351
0.082;-0.003972
0.083;-0.001575
0.084;-0.000482
0.085;-0.000199
0.086;0.009357
0.087;0.004636
0.088;0.00317
0.089;0.012289
0.09;-0.003641
0.091;-0.008976
0.092;-0.001575
0.093;0.005877
0.094;0.001479
0.095;0.00077
0.096;-0.002879
0.097;-0.007472
0.098;-0.004794
0.099;0.010904
